,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med,bleu
0,"In modern digital world , electronic products are widely used in daily lives such as Smart phones , computers and etc .
",0,28.97492743451785,90.01058490853757,8.939157485961914,8.93062333483249,5.520175933837891,3.410447400994599,3.4189815521240234,0.53228860493828
1,"In work places , electronic devices such as computers are also inevitable to use to increase the productivity of the corporation .
",0,33.18007483156151,93.40646476228721,10.660478591918945,10.659192197723314,7.145852088928223,3.5133401087950915,3.5146265029907227,0.7590642198243758
2,"The convenience and high efficiency of using electronic products is being noticed by people worldwide .
",0,28.329956133975735,73.5751332193613,10.788371086120605,10.592559084296227,6.179039478302002,4.4135196059942245,4.6093316078186035,0.8663262786122014
3,"Some people started to think if electronic products can be further operated to more advanced utilization and replace human beings for better performances .
",0,37.71611336354293,127.68774402141571,11.68486213684082,10.532856345176697,7.407156467437744,3.1256998777389526,4.277705669403076,0.9129657485960063
4,"Surveillance technology such as RFID ( radio-frequency identification ) is one type of examples that has currently been implemented .
",0,33.3949212447485,92.70873415283859,12.008143424987793,12.005627105245367,8.464189767837524,3.5414373374078423,3.5439536571502686,0.6269523431007493
5,"In this essay , I will discuss that if surveillance technology such as RFID ( radio-frequency identification ) should be used or not to track people .
",0,30.96019833111943,107.82905934914015,11.330753326416016,11.327494215918705,8.221147060394287,3.1063471555244178,3.1096062660217285,0.6092731467609276
6,"Personally , I agree to a large extent that surveillance technology such as RFID should be used to track people .
",0,31.36372223287934,81.85733436094597,12.433906555175781,12.428692012559623,9.168346881866455,3.2603451306931674,3.265559673309326,0.7997222808340979
7,"Surveillance technology such as RFID can be operated twenty-four hours with the absence of operators to track done every detail about human activities .
",0,39.56338986553223,131.42456546775065,12.24719524383545,12.244678924093023,7.834619998931885,4.410058925161138,4.4125752449035645,0.9129657485960063
8,"For instance , in militaries which are of high importance , surveillance technology is essential as it is a way to provide undeniable evidences if anything are fault .
",0,40.659559022047944,143.66718561481684,14.001060485839844,13.99001168180257,9.883418083190918,4.106593598611653,4.117642402648926,0.7235020694809541
9,"In supermarkets where it is difficult to catch stealers , surveillance technology which makes records that can be replayed or detect stealers on the spot are superior to use .
",0,44.63389272299404,170.91040823981166,16.33048439025879,16.29748835042119,10.974059104919434,5.323429245501757,5.3564252853393555,0.7549410827807058
10,"The high accuracy in utilizing surveillance technology eliminates the amount of disagreements among people .
",0,36.90513606706917,89.94120065867901,12.043037414550781,11.922650530934334,4.069994926452637,7.852655604481697,7.9730424880981445,0.856713382523102
11,"If people are aware of the existence of surveillance , the chance for them to follow rules and orders is high .
",0,28.346785151296572,84.65684460476041,8.323551177978516,8.276284236460924,4.760229587554932,3.5160546489059925,3.563321590423584,0.7590642198243758
12,"It is useful as it reduces the chances of wrong doings that may occur .
",0,26.181069941457906,62.66090089082718,8.257646560668945,8.001787781715393,4.675048112869263,3.3267396688461304,3.5825984477996826,0.856713382523102
13,"Therefore , surveillance technology makes our society more ordered .
",0,34.38285093180548,61.722980260849,12.60239028930664,10.978836297988892,8.311722755432129,2.6671135425567627,4.290667533874512,0.5507970427873699
14,"Risks can be analyzed if there is a record of what was happened in the past .
",0,28.717858543044958,70.29091289639473,9.566052436828613,9.282885640859604,6.91151237487793,2.371373265981674,2.6545400619506836,0.8747264180747365
15,"In late nineteenth century , there was a severe air crash happening at Miami international airport .
",0,30.909989744964964,79.58457364141941,10.195046424865723,10.061380550265312,4.840402126312256,5.220978423953056,5.354644298553467,0.6815190674406459
16,"The air cargo of the Valujet plane was on fire after the plane had taken off .
",0,30.64893125936256,77.6670952886343,10.296363830566406,10.269100442528725,6.978711366653442,3.2903890758752823,3.317652463912964,0.7447165412894419
17,"Sooner or later , the electric systems were short circuited as a result that the airplane was out of control and nose diving to the ground with extremely high speed .
",0,34.17798695513761,121.30371245718561,9.946574211120605,9.94297212199308,7.395151615142822,2.5478205068502575,2.551422595977783,0.7297656993297125
18,"All passengers and pilots were died .
",0,29.266019725473598,44.944905519485474,12.605464935302734,11.036579132080078,6.587815761566162,4.448763370513916,6.017649173736572,0.6591682262823905
19,"After finding and analyzing the black box of the Valujet after the incidence , police investigators found out reasons for causing this severe incidence .
",0,39.16195121293556,137.7350555062294,12.831439018249512,11.97623473405838,7.764286041259766,4.2119486927986145,5.067152976989746,0.7022327758383314
