,Sentence,Label,weightedSum,sum,min,max/min,max/med,med/min,med,bleu
0,"In modern digital world , electronic products are widely used in daily lives such as Smart phones , computers and etc .
",0,27.875724977855263,85.62170945852995,8.23681640625,8.205856688320637,5.2387375831604,2.9671191051602364,2.9980788230895996,0.53228860493828
1,"In work places , electronic devices such as computers are also inevitable to use to increase the productivity of the corporation .
",0,35.05424839764158,95.25429828930646,11.83958625793457,11.836373607628047,8.8143892288208,3.0219843788072467,3.0251970291137695,0.7590642198243758
2,"The convenience and high efficiency of using electronic products is being noticed by people worldwide .
",0,27.844144708290962,72.02692702412605,10.251031875610352,10.099645107984543,5.557286262512207,4.542358845472336,4.6937456130981445,0.8663262786122014
3,"Some people started to think if electronic products can be further operated to more advanced utilization and replace human beings for better performances .
",0,39.57621852733195,130.7119059562683,12.533336639404297,11.5325448513031,7.953700542449951,3.5788443088531494,4.579636096954346,0.9129657485960063
4,"Surveillance technology such as RFID ( radio-frequency identification ) is one type of examples that has currently been implemented .
",0,32.36563012705681,85.27635165350512,11.878100395202637,11.873838459607214,8.675534009933472,3.198304449673742,3.202566385269165,0.6269523431007493
5,"In this essay , I will discuss that if surveillance technology such as RFID ( radio-frequency identification ) should be used or not to track people .
",0,31.386404063170414,101.81824784912169,10.914752960205078,10.910810028668493,8.624056100845337,2.286753927823156,2.290696859359741,0.6092731467609276
6,"Personally , I agree to a large extent that surveillance technology such as RFID should be used to track people .
",0,27.58671520319078,78.81385307805613,10.197933197021484,10.193285434972495,6.686591148376465,3.50669428659603,3.5113420486450195,0.7997222808340979
7,"Surveillance technology such as RFID can be operated twenty-four hours with the absence of operators to track done every detail about human activities .
",0,37.17644925264393,125.02167759789154,12.083145141601562,12.07888320600614,7.437814712524414,4.6410684934817255,4.645330429077148,0.9129657485960063
8,"For instance , in militaries which are of high importance , surveillance technology is essential as it is a way to provide undeniable evidences if anything are fault .
",0,41.57645828200653,147.0857901200652,14.838016510009766,14.803926028311253,10.759344100952148,4.044581927359104,4.078672409057617,0.7235020694809541
9,"In supermarkets where it is difficult to catch stealers , surveillance technology which makes records that can be replayed or detect stealers on the spot are superior to use .
",0,42.40869339851045,164.31470341607928,13.124671936035156,13.089019913226366,8.415519714355469,4.673500198870897,4.7091522216796875,0.7549410827807058
10,"The high accuracy in utilizing surveillance technology eliminates the amount of disagreements among people .
",0,37.57104772660084,91.70369884371758,13.1365966796875,13.120356351137161,5.492311477661133,7.628044873476028,7.644285202026367,0.856713382523102
11,"If people are aware of the existence of surveillance , the chance for them to follow rules and orders is high .
",0,29.149837342858252,85.31970363110304,8.51945972442627,8.45584212988615,5.216400623321533,3.239441506564617,3.3030591011047363,0.7590642198243758
12,"It is useful as it reduces the chances of wrong doings that may occur .
",0,26.57998547451434,62.01649057865143,8.531189918518066,8.493864744901657,5.088596820831299,3.4052679240703583,3.4425930976867676,0.856713382523102
13,"Therefore , surveillance technology makes our society more ordered .
",0,32.86728661477355,57.49648857116699,13.563870429992676,12.508878231048584,9.357656002044678,3.1512222290039062,4.206214427947998,0.5507970427873699
14,"Risks can be analyzed if there is a record of what was happened in the past .
",0,27.372521225361794,68.22710728645325,8.611973762512207,8.409265398979187,6.013293266296387,2.3959721326828003,2.5986804962158203,0.8747264180747365
15,"In late nineteenth century , there was a severe air crash happening at Miami international airport .
",0,31.796972540121,84.55968888103962,9.893213272094727,9.75306735932827,4.2024078369140625,5.5506595224142075,5.690805435180664,0.6815190674406459
16,"The air cargo of the Valujet plane was on fire after the plane had taken off .
",0,29.991172166521203,79.17673991341144,9.127826690673828,9.114012139849365,5.809195041656494,3.3048170981928706,3.318631649017334,0.7447165412894419
17,"Sooner or later , the electric systems were short circuited as a result that the airplane was out of control and nose diving to the ground with extremely high speed .
",0,32.27973707006588,119.6740207328694,9.02985954284668,9.029319074819796,6.6434149742126465,2.3859041006071493,2.386444568634033,0.7297656993297125
18,"All passengers and pilots were died .
",0,28.3237486841972,43.603665590286255,11.649442672729492,9.93091607093811,4.964846134185791,4.966069936752319,6.684596538543701,0.6591682262823905
19,"After finding and analyzing the black box of the Valujet after the incidence , police investigators found out reasons for causing this severe incidence .
",0,41.28262200983515,138.55322110652924,13.916766166687012,13.016515374183655,8.616485595703125,4.40002977848053,5.300280570983887,0.7022327758383314
20,"Surveillance technology can be used to detect very risky events and prevent its happening in the future , hence to save more lives .
",0,30.322189919553203,95.4321842379868,9.000035285949707,8.9383538775146,5.797468900680542,3.1408849768340588,3.202566385269165,0.7803837666807638
21,"In addition , if surveillance technology is even better developed , it can be used to detect the problem before the real accidence has happened .
",0,36.42745293013847,112.26564794778824,12.268624305725098,11.765106916427612,9.304162502288818,2.460944414138794,2.9644618034362793,0.6203071614650456
